101161,2011,F,A,2y all,2,,0,,0.0
101161,2012,B,X,2y all,1070,125,148,11.7,13.8
101161,2012,M,X,2y all,419,,55,,13.1
101161,2012,F,X,2y all,651,,93,,14.3
101161,2012,B,W,2y all,753,,95,,12.6
101161,2012,M,W,2y all,306,,39,,12.7
101161,2012,F,W,2y all,447,,56,,12.5
101161,2012,B,B,2y all,251,,43,,17.1
101161,2012,M,B,2y all,86,,13,,15.1
101161,2012,F,B,2y all,165,,30,,18.2
101161,2012,B,H,2y all,18,,4,,22.2
101161,2012,M,H,2y all,8,,2,,25.0
101161,2012,F,H,2y all,10,,2,,20.0
101161,2012,B,Ai,2y all,27,,4,,14.8
101161,2012,M,Ai,2y all,10,,0,,0.0
101161,2012,F,Ai,2y all,17,,4,,23.5
101161,2012,B,A,2y all,10,,1,,10.0
101161,2012,M,A,2y all,4,,0,,0.0
101161,2012,F,A,2y all,6,,1,,16.7
101161,2013,B,X,2y all,1043,99,104,9.5,10.0
101161,2013,M,X,2y all,419,,30,,7.2
101161,2013,F,X,2y all,624,,74,,11.9
101161,2013,B,W,2y all,689,,64,,9.3
101161,2013,M,W,2y all,284,,21,,7.4
101161,2013,F,W,2y all,405,,43,,10.6
101161,2013,B,B,2y all,265,,32,,12.1
101161,2013,M,B,2y all,99,,7,,7.1
101161,2013,F,B,2y all,166,,25,,15.1
101161,2013,B,H,2y all,32,,3,,9.4
101161,2013,M,H,2y all,12,,2,,16.7
101161,2013,F,H,2y all,20,,1,,5.0
101161,2013,B,Ai,2y all,26,,3,,11.5
101161,2013,M,Ai,2y all,12,,0,,0.0
101161,2013,F,Ai,2y all,14,,3,,21.4
101161,2013,B,A,2y all,8,,1,,12.5
101161,2013,M,A,2y all,3,,0,,0.0
101161,2013,F,A,2y all,5,,1,,20.0
101240,2011,B,X,2y all,1307,156,228,11.9,17.4
101240,2011,M,X,2y all,644,,126,,19.6
101240,2011,F,X,2y all,663,,102,,15.4
101240,2011,B,W,2y all,968,,178,,18.4
101240,2011,M,W,2y all,482,,95,,19.7
101240,2011,F,W,2y all,486,,83,,17.1
101240,2011,B,B,2y all,249,,31,,12.4
101240,2011,M,B,2y all,113,,19,,16.8
101240,2011,F,B,2y all,136,,12,,8.8
101240,2011,B,H,2y all,26,,6,,23.1
101240,2011,M,H,2y all,13,,4,,30.8
101240,2011,F,H,2y all,13,,2,,15.4
101240,2011,B,Ai,2y all,11,,2,,18.2
101240,2011,M,Ai,2y all,6,,1,,16.7
101240,2011,F,Ai,2y all,5,,1,,20.0
101240,2011,B,A,2y all,7,,3,,42.9
101240,2011,M,A,2y all,6,,2,,33.3
101240,2011,F,A,2y all,1,,1,,100.0
101240,2012,B,X,2y all,1573,164,244,10.4,15.5
101240,2012,M,X,2y all,679,,127,,18.7
101240,2012,F,X,2y all,894,,117,,13.1
101240,2012,B,W,2y all,1125,,174,,15.5
101240,2012,M,W,2y all,500,,92,,18.4
101240,2012,F,W,2y all,625,,82,,13.1
101240,2012,B,B,2y all,345,,50,,14.5
101240,2012,M,B,2y all,138,,26,,18.8
101240,2012,F,B,2y all,207,,24,,11.6
101240,2012,B,H,2y all,39,,6,,15.4
101240,2012,M,H,2y all,17,,2,,11.8
101240,2012,F,H,2y all,22,,4,,18.2
101240,2012,B,Ai,2y all,7,,2,,28.6
101240,2012,M,Ai,2y all,4,,2,,50.0
101240,2012,F,Ai,2y all,3,,0,,0.0
101240,2012,B,A,2y all,4,,1,,25.0
101240,2012,M,A,2y all,1,,0,,0.0
101240,2012,F,A,2y all,3,,1,,33.3
101240,2013,B,X,2y all,1523,112,220,7.4,14.4
101240,2013,M,X,2y all,703,,127,,18.1
101240,2013,F,X,2y all,820,,93,,11.3
101240,2013,B,W,2y all,1050,,164,,15.6
101240,2013,M,W,2y all,493,,93,,18.9
101240,2013,F,W,2y all,557,,71,,12.7
101240,2013,B,B,2y all,360,,44,,12.2
101240,2013,M,B,2y all,150,,25,,16.7
101240,2013,F,B,2y all,210,,19,,9.0
101240,2013,B,H,2y all,49,,7,,14.3
101240,2013,M,H,2y all,29,,5,,17.2
101240,2013,F,H,2y all,20,,2,,10.0
101240,2013,B,Ai,2y all,5,,0,,0.0
101240,2013,M,Ai,2y all,2,,0,,0.0
101240,2013,F,Ai,2y all,3,,0,,0.0
101240,2013,B,A,2y all,6,,1,,16.7
101240,2013,M,A,2y all,3,,1,,33.3
101240,2013,F,A,2y all,3,,0,,0.0
101286,2011,B,X,2y all,801,151,151,18.9,18.9
101286,2011,M,X,2y all,357,,82,,23.0
101286,2011,F,X,2y all,444,,69,,15.5
101286,2011,B,W,2y all,513,,94,,18.3
101286,2011,M,W,2y all,233,,51,,21.9
101286,2011,F,W,2y all,280,,43,,15.4
101286,2011,B,B,2y all,249,,53,,21.3
101286,2011,M,B,2y all,108,,30,,27.8
101286,2011,F,B,2y all,141,,23,,16.3
101286,2011,B,H,2y all,14,,2,,14.3
101286,2011,M,H,2y all,7,,0,,0.0
101286,2011,F,H,2y all,7,,2,,28.6
101286,2011,B,Ai,2y all,2,,0,,0.0
101286,2011,M,Ai,2y all,0,,0,,
101286,2011,F,Ai,2y all,2,,0,,0.0
101286,2011,B,A,2y all,9,,0,,0.0
101286,2011,M,A,2y all,4,,0,,0.0
101286,2011,F,A,2y all,5,,0,,0.0
101286,2012,B,X,2y all,973,35,130,3.6,13.4
101286,2012,M,X,2y all,393,,55,,14.0
101286,2012,F,X,2y all,580,,75,,12.9
101286,2012,B,W,2y all,604,,91,,15.1
101286,2012,M,W,2y all,268,,40,,14.9
101286,2012,F,W,2y all,336,,51,,15.2
101286,2012,B,B,2y all,326,,34,,10.4
101286,2012,M,B,2y all,108,,14,,13.0
